;E_th [kJ];E_th [kWh];H2_demand [kg] HRS small;PV generation [kJ] ;PV generation [kWh]
4903;4783658.373;1328.793993;3.987083097;7428.6;2.0635
4904;5545360.551;1540.377931;1.993541548;16133.4;4.4815
4905;6285168.112;1745.880031;5.496525304;16471.8;4.5755
4906;6826860.42;1896.350117;10.34766785;16156.8;4.488
4907;7201462.236;2000.406177;23.29744999;36360;10.1
4908;7336257.431;2037.849286;11.64463715;59963.4;16.6565
4909;7505209.41;2084.780392;11.09957462;53146.8;14.763
4910;7449187.557;2069.218766;17.23194863;56838.6;15.7885
4911;7320154.103;2033.37614;10.13585204;55823.4;15.5065
4912;7139944.569;1983.317936;11.24309507;37825.2;10.507
4913;6948595.669;1930.165464;5.520140619;25448.4;7.069
4914;6727197.073;1868.665854;17.62126353;16021.8;4.4505
4915;6510644.248;1808.512291;10.72727034;5738.4;1.594
4916;6316636.083;1754.621134;10.90353371;5920.2;1.6445
4917;6060253.376;1683.403716;5.833801902;5783.4;1.6065
4918;5725097.327;1590.304813;0;8148.6;2.2635
4919;5575705.721;1548.807145;0;7785;2.1625
4920;5551713.24;1542.142567;4.982323708;8373.6;2.326
4921;5564093.596;1545.581554;0;8056.8;2.238
4922;5451222.565;1514.22849;0;6661.8;1.8505
4923;5352622.923;1486.839701;5.879868371;0;0
4924;5433907.794;1509.418832;0;0;0
4925;5620322.28;1561.200633;0;0;0
4926;5879186.968;1633.107491;10.19342335;0;0
4927;6168249.088;1713.402524;0;835.2;0.232
4928;6461891.054;1794.969737;6.090216517;4478.4;1.244
4929;6722026.279;1867.229522;10.88891054;5335.2;1.482
4930;6907642.986;1918.789718;17.10105204;4681.8;1.3005
4931;7107087.871;1974.191075;10.31007114;10351.8;2.8755
4932;7327511.404;2035.419834;16.64223005;17260.2;4.7945
4933;7473150.491;2075.875136;17.87774821;19600.2;5.4445
4934;7586582.923;2107.384145;23.55624976;18743.4;5.2065
4935;7570745.522;2102.984867;16.9992107;16920;4.7
4936;7348430.956;2041.230821;11.38445616;19418.4;5.394
4937;7095091.631;1970.858786;10.53001569;16990.2;4.7195
4938;6785228.147;1884.785596;10.71429876;16178.4;4.494
4939;6382556.311;1772.932309;14.73807473;9745.2;2.707
4940;5808243.683;1613.401023;6.732125711;6953.4;1.9315
4941;5189196.307;1441.443419;4.723252442;5695.2;1.582
4942;4608767.369;1280.213158;5.544333436;7315.2;2.032
4943;3931304.802;1092.029112;0;8303.4;2.3065
4944;3480382.077;966.7727992;10.77439969;8371.8;2.3255
4945;3134352.588;870.6534967;0;7966.8;2.213
4946;2906364.923;807.3235897;0;8146.8;2.263
4947;2810394.999;780.6652775;0;2925;0.8125
4948;2823602.683;784.3340786;0;0;0
4949;2970512.308;825.1423078;5.44234065;0;0
4950;3194540.622;887.372395;5.539136039;338.4;0.094
4951;3517257.22;977.0158944;12.12945932;4073.4;1.1315
4952;3966879.86;1101.911072;6.091988195;9540;2.65
4953;4375195.248;1215.332013;15.31883098;9991.8;2.7755
4954;4512797.445;1253.554846;5.008596524;13951.8;3.8755
4955;4616479.238;1282.355344;11.35349557;15571.8;4.3255
4956;4769948.384;1324.985662;10.37790979;18001.8;5.0005
4957;4961120;1378.088889;8.931608598;18181.8;5.0505
4958;5221314.32;1450.365089;19.47522258;17686.8;4.913
4959;5418897.72;1505.249367;5.422834522;16561.8;4.6005
4960;5562173.016;1545.04806;5.4658358;21580.2;5.9945
4961;5834422.671;1620.672964;10.98692273;14153.4;3.9315
4962;5896147.17;1637.818658;21.1981799;8620.2;2.3945
4963;5960649.123;1655.735868;11.32978016;5040;1.4
4964;5886514.721;1635.142978;10.18928686;4996.8;1.388
4965;5590006.658;1552.779627;0;5110.2;1.4195
4966;4729261.628;1313.683786;0;7360.2;2.0445
4967;3642094.945;1011.69304;6.655815797;7088.4;1.969
4968;2523726.217;701.0350603;0;7270.2;2.0195
4969;1763584.142;489.8844839;0;6998.4;1.944
4970;1763584.142;489.8844839;6.117664907;7111.8;1.9755
4971;1763584.142;489.8844839;5.787639161;3736.8;1.038
4972;1763584.142;489.8844839;0;0;0
4973;1763584.142;489.8844839;4.978186972;0;0
4974;2220776.824;616.8824511;9.287066297;23.4;0.0065
4975;2897677.991;804.9105531;8.386590281;3916.8;1.088
4976;3825554.692;1062.654081;16.20493236;6031.8;1.6755
4977;4675485.377;1298.745938;13.96416665;14808.6;4.1135
4978;5217207.233;1449.224231;3.220566315;16585.2;4.607
4979;5760140.532;1600.039037;5.593906229;17168.4;4.769
4980;6322486.466;1756.246241;12.46690055;33886.8;9.413
4981;6828396.885;1896.776913;15.21027375;66400.2;18.4445
4982;7266909.706;2018.586029;5.027205062;62463.6;17.351
4983;7464965.864;2073.601629;13.51798465;39690;11.025
4984;7304907.65;2029.141014;18.55232574;24526.8;6.813
4985;7234791.693;2009.664359;9.705209725;12781.8;3.5505
4986;6993980.461;1942.77235;5.375586491;9473.4;2.6315
4987;6588856.191;1830.237831;11.5276082;8056.8;2.238
4988;6010702.402;1669.639556;5.683019209;5605.2;1.557
4989;5333298.93;1481.471925;11.71215602;4816.8;1.338
4990;4476276.871;1243.410242;6.105752797;7090.2;1.9695
4991;3434051.769;953.9032692;0;7608.6;2.1135
4992;2568106.398;713.3628883;0;7090.2;1.9695
4993;1817454.944;504.8485956;0;7201.8;2.0005
4994;1763584.142;489.8844839;0;7135.2;1.982
4995;1763584.142;489.8844839;10.8580486;7405.2;2.057
4996;1763584.142;489.8844839;0;4996.8;1.388
4997;1763584.142;489.8844839;0;0;0
4998;1763584.142;489.8844839;0;698.4;0.194
4999;1807497.474;502.0826317;0;3421.8;0.9505
5000;2596678.724;721.2996456;11.43403293;8823.6;2.451
5001;3210555.308;891.8209189;11.25491291;15976.8;4.438
5002;3771423.873;1047.617743;16.60040544;18068.4;5.019
5003;4450304.715;1236.195754;0;40750.2;11.3195
5004;5167597.164;1435.443657;12.43652737;55643.4;15.4565
5005;5869140.855;1630.316904;15.61911794;64216.8;17.838
5006;6462954.76;1795.265211;5.695851997;69593.4;19.3315
5007;6734968.036;1870.824454;17.54384954;33055.2;9.182
5008;6559840.653;1822.177959;16.48067013;54293.4;15.0815
5009;6164526.117;1712.368366;11.35151988;49703.4;13.8065
5010;5515340.402;1532.039001;6.21549208;38655;10.7375
5011;4671171.458;1297.547627;5.720771146;10778.4;2.994
5012;3644547.378;1012.374272;0;8280;2.3
5013;2638488.282;732.9134117;0;5245.2;1.457
5014;1763584.142;489.8844839;5.46850705;6098.4;1.694
5015;1763584.142;489.8844839;0;7538.4;2.094
5016;1763584.142;489.8844839;0;7223.4;2.0065
5017;1763584.142;489.8844839;0;7201.8;2.0005
5018;1763584.142;489.8844839;0;7090.2;1.9695
5019;1763584.142;489.8844839;0;7315.2;2.032
5020;1763584.142;489.8844839;11.0792793;6976.8;1.938
5021;1763584.142;489.8844839;0;2318.4;0.644
5022;1763584.142;489.8844839;11.90682809;383.4;0.1065
5023;1763584.142;489.8844839;10.98454658;4975.2;1.382
5024;2018997.694;560.8326928;10.79960438;14130;3.925
5025;3188985.713;885.8293647;10.05749518;9630;2.675
5026;3930034.264;1091.676184;11.74072196;10396.8;2.888
5027;4380927.442;1216.924289;21.16894833;31905;8.8625
5028;4752249.497;1320.069305;8.729775937;81135;22.5375
5029;5085662.251;1412.683959;9.88969035;70426.8;19.563
5030;5357705.074;1488.251409;5.085559907;45698.4;12.694
5031;5469482.852;1519.300792;16.7168806;75218.4;20.894
5032;5101263.273;1417.017576;12.15786971;72586.8;20.163
5033;4561668.829;1267.13023;20.06985253;57580.2;15.9945
5034;3770951.114;1047.486421;12.8524358;32063.4;8.9065
5035;2968089.422;824.4692839;21.27241941;28373.4;7.8815
5036;2299284.24;638.6900667;5.693585993;9160.2;2.5445
5037;1763584.142;489.8844839;0;5175;1.4375
5038;1763584.142;489.8844839;5.633211975;6820.2;1.8945
5039;1763584.142;489.8844839;0;7405.2;2.057
5040;1763584.142;489.8844839;0;7291.8;2.0255
5041;1763584.142;489.8844839;0;7336.8;2.038
5042;1763584.142;489.8844839;0;7225.2;2.007
5043;1763584.142;489.8844839;0;7853.4;2.1815
5044;1763584.142;489.8844839;8.278732696;6256.8;1.738
5045;1909760.992;530.4891644;20.32373175;0;0
5046;2185231.313;607.0086981;4.797939825;1035;0.2875
5047;2599692.558;722.1368217;5.75545882;8418.6;2.3385
5048;3373243.239;937.0120108;10.19395784;9405;2.6125
5049;4025058.672;1118.071853;5.177034054;9858.6;2.7385
5050;4117216.983;1143.671384;16.38611577;31658.4;8.794
5051;4129301.865;1147.028296;11.00509704;71890.2;19.9695
5052;4291842.06;1192.17835;22.43737284;78640.2;21.8445
5053;4498644.245;1249.623401;12.05215396;81473.4;22.6315
5054;4693479.738;1303.744372;11.73317917;81563.4;22.6565
5055;4811935.226;1336.648674;10.58529201;79203.6;22.001
5056;4484402.403;1245.667334;11.47878921;66151.8;18.3755
5057;3860361.518;1072.322644;11.25254686;57488.4;15.969
5058;3617600.158;1004.888933;11.18597624;43563.6;12.101
5059;3374070.566;937.2418239;27.04101157;20680.2;5.7445
5060;3046153.627;846.1537853;5.647067492;7696.8;2.138
5061;2608468.133;724.5744814;0;5828.4;1.619
5062;2449059.962;680.2944339;6.028150723;7493.4;2.0815
5063;2386389.947;662.8860964;0;8078.4;2.244
5064;2162213.896;600.6149711;0;8101.8;2.2505
5065;2067396.32;574.2767556;11.73606287;7966.8;2.213
5066;2244739.757;623.5388214;0;7651.8;2.1255
5067;2517107.602;699.1965561;0;7831.8;2.1755
5068;2912185.759;808.9404886;11.53188889;630;0.175
5069;3512411.448;975.6698467;0;0;0
5070;4391091.744;1219.747707;9.996133386;23.4;0.0065
5071;5370055.883;1491.68219;4.832610195;430.2;0.1195
5072;6329371.008;1758.158613;5.433605553;5491.8;1.5255
5073;6829696.97;1897.138047;6.703619531;15863.4;4.4065
5074;7011827.084;1947.729746;8.905094849;15481.8;4.3005
5075;7145056.268;1984.737852;16.89184067;53350.2;14.8195
5076;7206544.387;2001.817885;15.23302673;77513.4;21.5315
5077;7257365.899;2015.934972;20.49554829;79043.4;21.9565
5078;7244985.542;2012.495984;18.00999317;79561.8;22.1005
5079;7245783.322;2012.717589;11.33141219;80641.8;22.4005
5080;7277901.335;2021.63926;10.74127435;72046.8;20.013
5081;7009581.483;1947.105968;10.55462594;58950;16.375
5082;6642100.588;1845.027941;6.450769788;43900.2;12.1945
5083;6508782.763;1807.995212;11.17560733;23131.8;6.4255
5084;6483283.365;1800.912046;4.672758221;10330.2;2.8695
5085;6344942.483;1762.484023;0;5828.4;1.619
5086;6189286.83;1719.246342;0;7606.8;2.113
5087;6234848.906;1731.902474;5.387108719;7696.8;2.138
5088;6298523.532;1749.58987;0;7921.8;2.2005
5089;6220370.685;1727.880746;6.662057119;7315.2;2.032
5090;6079931.938;1688.869983;0;7630.2;2.1195
5091;6026835.278;1674.120911;0;7268.4;2.019
5092;5833358.965;1620.37749;5.908577282;3600;1
5093;5667095.799;1574.193278;0;0;0
5094;5701666.246;1583.796179;4.854680254;270;0.075
5095;5785905.856;1607.196071;11.41677137;6210;1.725
5096;5857824.204;1627.17339;5.67268008;7223.4;2.0065
5097;5880427.958;1633.452211;17.01808806;9520.2;2.6445
5098;5857528.731;1627.091314;10.16000665;17328.6;4.8135
5099;5834334.029;1620.648341;16.12581377;25583.4;7.1065
5100;5868934.023;1630.259451;12.36971264;70111.8;19.4755
5101;5927083.288;1646.412024;11.19504122;79133.4;21.9815
5102;5959880.891;1655.52247;16.89692223;62461.8;17.3505
5103;5983755.182;1662.154217;9.898159022;75780;21.05
5104;5929122.058;1646.978349;16.89976182;65250;18.125
5105;5763774.861;1601.048573;3.142932012;51706.8;14.363
5106;5577774.038;1549.381677;1.571466006;34270.2;9.5195
5107;5477076.532;1521.410148;0;19576.8;5.438
5108;5303308.329;1473.141203;4.647804154;8530.2;2.3695
5109;5013773.45;1392.714847;0;6886.8;1.913
5110;4771071.185;1325.297551;0;8215.2;2.282
5111;4590684.367;1275.190102;0;8080.2;2.2445
5112;4415202.415;1226.445115;0;2925;0.8125
5113;4228374.265;1174.548407;0;0;0
5114;4173268.382;1159.241217;0;0;0
5115;4233160.943;1175.87804;6.055331016;0;0
5116;4359594.226;1210.998396;0;0;0
5117;4470426.488;1241.785136;0;0;0
5118;4666502.97;1296.250825;5.663109138;203.4;0.0565
5119;5001304.451;1389.251236;10.45252637;3646.8;1.013
5120;5369080.82;1491.411339;10.72631696;21128.4;5.869
5121;5595177.451;1554.215959;11.85530084;23290.2;6.4695
5122;5725954.201;1590.542834;10.5412388;39918.6;11.0885
5123;5894019.758;1637.227711;20.66815234;38160;10.6
5124;6084511.784;1690.142162;9.745233895;59088.6;16.4135
5125;6337260.161;1760.350045;0;55485;15.4125
5126;6480033.152;1800.009209;16.45606129;49051.8;13.6255
5127;6419608.738;1783.224649;9.937443068;64711.8;17.9755
5128;6301094.155;1750.303932;11.41546326;59380.2;16.4945
5129;6313090.396;1753.636221;5.455839958;45226.8;12.563
5130;6307594.581;1752.109606;23.30533216;29793.6;8.276
5131;6270305.775;1741.751604;11.7167345;17326.8;4.813
5132;6173006.218;1714.723949;5.39634123;8665.2;2.407
5133;6181190.845;1716.997457;6.373250684;1193.4;0.3315
5134;6297962.132;1749.433926;5.678679224;0;0
5135;6312765.375;1753.545938;0;0;0
5136;6180540.803;1716.81689;6.069369481;0;0
5137;6208965.392;1724.712609;5.752609468;0;0
5138;6373307.978;1770.363327;0;0;0
5139;6463457.066;1795.404741;0;0;0
5140;6463545.708;1795.429363;0;0;0
5141;6426286.449;1785.079569;5.032240555;0;0
5142;6427350.155;1785.375043;5.897096942;225;0.0625
5143;6510939.722;1808.594367;10.66176015;9565.2;2.657
5144;6760260.602;1877.850167;16.21027612;18113.4;5.0315
5145;7050593.261;1958.498128;5.421535436;21016.8;5.838
5146;7358949.827;2044.15273;11.71264558;34113.6;9.476
5147;7635217.927;2120.893869;15.60145643;43471.8;12.0755
5148;7807597.403;2168.777056;5.149292508;30083.4;8.3565
5149;7943160.83;2206.433564;6.118536526;18451.8;5.1255
5150;8048910.941;2235.808595;17.26138389;21893.4;6.0815
5151;8117579.076;2254.883077;9.755702827;30130.2;8.3695
5152;8147894.699;2263.304083;11.27274709;45048.6;12.5135
5153;8127329.715;2257.591588;16.79470801;60571.8;16.8255
5154;8039692.155;2233.247821;23.28413621;43381.8;12.0505
5155;7879249.825;2188.680507;16.20192474;25583.4;7.1065
5156;7647568.737;2124.324649;6.443877484;8350.2;2.3195
5157;7339832.665;2038.842407;14.90205268;856.8;0.238
5158;6991971.238;1942.214233;7.915983041;0;0
5159;6610484.88;1836.2458;0;0;0
5160;6200219.365;1722.283157;0;0;0
5161;5779612.262;1605.447851;0;0;0
5162;5357380.053;1488.161126;0;0;0
5163;5135272.319;1426.464533;0;0;0
5164;5215198.01;1448.666114;5.425880537;0;0
5165;5537146.376;1538.096216;11.6922155;0;0
5166;5940645.54;1650.179317;5.349817869;181.8;0.0505
5167;6332798.505;1759.110696;6.092489163;3670.2;1.0195
5168;6670968.389;1853.046775;10.81705644;19351.8;5.3755
5169;6915561.687;1920.989358;6.406387647;18293.4;5.0815
5170;7079726.988;1966.59083;6.02172154;19576.8;5.438
5171;7205214.755;2001.448543;10.42221287;26395.2;7.332
5172;7244778.711;2012.438531;10.63433574;51255;14.2375
5173;7274148.817;2020.596894;15.97309244;46103.4;12.8065
5174;7348283.219;2041.189783;10.52214408;48735;13.5375
5175;7442775.774;2067.437715;16.34994095;49815;13.8375
5176;7429508.995;2063.752499;11.22771878;63878.4;17.744
5177;7260291.09;2016.747525;11.23425225;45181.8;12.5505
5178;6987066.371;1940.85177;10.70441767;38341.8;10.6505
5179;6612464.556;1836.79571;6.272859167;9271.8;2.5755
5180;6106435.947;1696.232208;11.25514616;6998.4;1.944
5181;5485379.348;1523.716486;0;6256.8;1.738
5182;4809453.245;1335.959235;5.306779718;8416.8;2.338
5183;4024792.745;1117.997985;0;8618.4;2.394
5184;3366890.55;935.247375;0;8463.6;2.351
5185;2825877.832;784.9660644;5.64947627;8373.6;2.326
5186;2410234.691;669.5096364;0;8371.8;2.3255
5187;1934846.727;537.4574242;0;3916.8;1.088
5188;1763584.142;489.8844839;6.199939053;0;0
5189;1763584.142;489.8844839;0;0;0
5190;1763584.142;489.8844839;4.762807606;158.4;0.044
5191;2359088.158;655.3022661;10.85066536;5290.2;1.4695
5192;3362694.821;934.0818947;21.90630763;10103.4;2.8065
5193;4165083.755;1156.96771;5.293844698;10666.8;2.963
5194;4778398.938;1327.333038;22.33325781;27001.8;7.5005
5195;5310488.344;1475.135651;11.59128282;72293.4;20.0815
5196;5775032.417;1604.175671;6.050371421;66870;18.575
5197;6236680.844;1732.411346;16.36937409;68266.8;18.963
5198;6721139.858;1866.983294;11.0503472;68738.4;19.094
5199;7157909.383;1988.308162;16.67884427;67503.6;18.751
5200;7294093.305;2026.137029;15.98839254;65048.4;18.069
5201;7336139.242;2037.816456;12.6044844;50895;14.1375
5202;6943011.212;1928.614226;11.52557856;23671.8;6.5755
5203;6185061.553;1718.072654;22.2266841;6706.8;1.863
5204;5394934.786;1498.592996;0;6166.8;1.713
5205;4349489.019;1208.191394;5.144480231;5805;1.6125
5206;3377143.495;938.0954153;0;8395.2;2.332
5207;2598008.357;721.6689881;4.857352142;8123.4;2.2565
5208;2074517.241;576.2547892;0;8101.8;2.2505
5209;1773311.143;492.5864286;0;8056.8;2.238
5210;1763584.142;489.8844839;0;7943.4;2.2065
5211;1763584.142;489.8844839;10.79347917;293.4;0.0815
5212;1763584.142;489.8844839;0;0;0
5213;1763584.142;489.8844839;0;0;0
5214;1986288.733;551.7468703;12.076936;338.4;0.094
5215;2846235.984;790.6211067;0;7201.8;2.0005
5216;3784129.25;1051.147014;17.30502789;9991.8;2.7755
5217;4506622.041;1251.839456;20.0321216;10486.8;2.913
5218;5013596.166;1392.665602;12.76843669;11791.8;3.2755
5219;5491672.942;1525.464706;5.833407304;60661.8;16.8505
5220;5981627.77;1661.563269;17.3986988;79741.8;22.1505
5221;6361961.78;1767.211606;5.456091772;74973.6;20.826
5222;6684294.262;1856.748406;11.72432141;58300.2;16.1945
5223;6889146.319;1913.651755;17.07702529;38995.2;10.832
5224;6796308.419;1887.86345;0;58208.4;16.169
5225;6268060.173;1741.127826;6.157065194;53595;14.8875
5226;5712421.496;1586.783749;5.681511965;35191.8;9.7755
5227;4995129.047;1387.535846;4.21299155;18203.4;5.0565
5228;4206597.839;1168.4994;5.85328577;7628.4;2.119
5229;3506147.401;973.9298336;0;5671.8;1.5755
5230;2993411.536;831.5032044;0;7921.8;2.2005
5231;2624157.797;728.9327214;0;8011.8;2.2255
5232;2357256.22;654.7933944;0;8148.6;2.2635
5233;2244739.757;623.5388214;0;7921.8;2.2005
5234;2257917.893;627.1994147;6.050808778;8258.4;2.294
5235;2360004.127;655.5567019;0;8035.2;2.232
5236;2614732.18;726.3144944;6.053865011;1373.4;0.3815
5237;3070087.014;852.8019483;12.18085058;0;0
5238;3648624.918;1013.506922;5.410485536;226.8;0.063
5239;4427198.655;1229.777404;5.052723163;9475.2;2.632
5240;5403562.624;1500.989618;6.513116653;15886.8;4.413
5241;5783748.897;1606.596916;10.82559115;15616.8;4.338
5242;5900372.447;1638.992346;4.900843995;19150.2;5.3195
5243;6002104.112;1667.251142;10.12825256;72901.8;20.2505
5244;6096330.74;1693.425206;14.08828355;54745.2;15.207
5245;6200278.459;1722.299572;6.887834346;81248.4;22.569
5246;6326534.459;1757.370683;4.707258467;83138.4;23.094
5247;6308244.624;1752.290173;11.17663551;72925.2;20.257
5248;5997937.93;1666.093869;17.38130709;75106.8;20.863
5249;5735084.345;1593.078985;11.88442123;56386.8;15.663
5250;5560843.383;1544.678718;15.86251307;41895;11.6375
5251;5433878.247;1509.410624;0;22996.8;6.388
5252;5341099.441;1483.638734;11.40792457;9655.2;2.682
5253;5299201.241;1472.000345;5.75807259;5513.4;1.5315
5254;5356936.842;1488.038012;0;7405.2;2.057
5255;5374990.298;1493.052861;0;7268.4;2.019
5256;5474712.74;1520.753539;0;7291.8;2.0255
5257;5567225.62;1546.451561;0;7381.8;2.0505
5258;5668277.695;1574.521582;0;7270.2;2.0195
5259;5777100.734;1604.750204;0;7270.2;2.0195
5260;5978436.652;1660.676848;0;4883.4;1.3565
5261;6210797.33;1725.221481;0;0;0
5262;6429950.325;1786.097313;0;45;0.0125
5263;6657672.063;1849.353351;0;8011.8;2.2255
5264;6886871.17;1913.019769;5.025374647;16066.8;4.463
5265;7017766.11;1949.379475;6.338335241;14221.8;3.9505
5266;7168546.443;1991.262901;5.889243956;19420.2;5.3945
5267;7268653.002;2019.070278;6.061379609;70630.2;19.6195
5268;7363234.199;2045.342833;10.88909219;78008.4;21.669
5269;7484998.995;2079.166388;10.881047;75466.8;20.963
5270;7608211.613;2113.392115;5.391502391;79921.8;22.2005
5271;7930869.116;2203.019199;11.4746379;62506.8;17.363
5272;8202025.518;2278.340422;11.7545272;65230.2;18.1195
5273;8189999.73;2274.999925;6.220509175;52785;14.6625
5274;7906256.14;2196.182261;5.681399862;24076.8;6.688
5275;7394347.601;2053.985445;5.68048402;24235.2;6.732
5276;6906047.427;1918.346508;12.30680546;9676.8;2.688
5277;6511767.049;1808.82418;0;5986.8;1.663
5278;6052127.844;1681.146623;0;7516.8;2.088
5279;5419636.405;1505.454557;4.87422594;7651.8;2.1255
5280;4894579.277;1359.605355;0;7675.2;2.132
5281;4540394.708;1261.220752;6.122961585;7560;2.1
5282;4327298.928;1202.02748;0;7585.2;2.107
5283;4163044.985;1156.401385;0;7765.2;2.157
5284;4189017.141;1163.615873;5.834227649;2678.4;0.744
5285;4373747.426;1214.929841;0;0;0
5286;4759695.44;1322.137622;10.75855009;23.4;0.0065
5287;5287086.811;1468.635225;12.330596;5176.8;1.438
5288;5830788.342;1619.663428;10.98619252;11970;3.325
5289;6325352.563;1757.042379;4.979949641;16178.4;4.494
5290;6954800.621;1931.889061;12.66093307;15526.8;4.313
5291;7683055.153;2134.181987;10.94473822;18025.2;5.007
5292;8427117.538;2340.865983;15.81998903;40300.2;11.1945
5293;8976728.547;2493.535708;11.36595718;36383.4;10.1065
5294;9322078.446;2589.466235;5.903828009;64128.6;17.8135
5295;9637053.628;2676.959341;12.21998477;64758.6;17.9885
5296;9853222.336;2737.006204;13.64793717;51840;14.4
5297;9820542.922;2727.928589;7.795118933;50695.2;14.082
5298;9630228.181;2675.063384;17.1204881;37441.8;10.4005
5299;9337590.826;2593.775229;15.98730369;21826.8;6.063
